"","ABW","AFG","AGO","ALB","ARE","ARG","ARM","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLR","BLZ","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CHE","CHI","CHL","CHN","CIV","CMR","COD","COG","COL","COM","CPV","CRI","CUB","CUW","CYP","CZE","DEU","DJI","DNK","DOM","DZA","ECU","EGY","ERI","ESH","ESP","EST","ETH","FIN","FJI","FRA","FSM","GAB","GBR","GEO","GHA","GIN","GLP","GMB","GNB","GNQ","GRC","GRD","GTM","GUF","GUM","GUY","HKG","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KOR","KWT","LAO","LBN","LBR","LBY","LCA","LKA","LSO","LTU","LUX","LVA","MAC","MAR","MDA","MDG","MDV","MEX","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MTQ","MUS","MWI","MYS","MYT","NAM","NCL","NER","NGA","NIC","NLD","NOR","NPL","NZL","OMN","PAK","PAN","PER","PHL","PNG","POL","PRI","PRK","PRT","PRY","PSE","PYF","QAT","REU","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TTO","TUN","TUR","TZA","UGA","UKR","URY","USA","UZB","VCT","VEN","VIR","VNM","VUT","WSM","YEM","ZAF","ZMB","ZWE"
"TZA",1,10,1626,5,789,10,0,3,3679,265,0,34679,1444,81,0,20,13,83,2,0,1,2,4,154,3,3,4,2702,3,28233,1285,3,25,28,0,0,7404,9785,5,279,7,16,0,0,116,29,2228,145,1381,14,111,11,229,456,0,993,1,85,272,0,6605,0,763,49891,1,162,1,0,0,0,0,779,0,0,0,0,1,59,15,1,1,95,0,1241,664,0,0,18,35,1948,11,4,30,0,32569,0,3,0,68,379,0,3,10,706,2,0,98,0,15,4,0,67,0,42,1,531,0,90,4,6,0,0,11365,0,0,35,7783,241,306,1985,0,0,0,0,2277,995,1,484,0,101,10,2,213,8,88,167,0,6481,2,0,0,3,18,1,394,543832,2,41,112,119,0,1,0,891,7,0,15,0,13,11,1308,99,51,2,64,842,43,0,0,0,0,10,0,320,0,13515,3,1,24254,0,0,11,0,11,0,0,125,31841,9807,382
"UGA",1,0,673,4,104,1,0,0,1224,133,0,4193,759,21,26,10,4,11,0,0,4,0,1,8,1,0,0,643,476,9149,505,2,3,25,32,0,27208,3031,1,0,0,7,22,0,21,10,1251,2,896,4,9,1,56,862,1,507,0,159,34,0,893,0,72,38524,0,11,4,1,15,1,1,112,0,0,2,0,0,4,1,0,0,28,0,371,197,0,6,7,20,444,1,10,15,1,169553,0,0,0,12,54,0,8,6,26,0,0,57,0,5,3,0,1,0,0,0,11,0,1,2,0,0,0,76,7,1,0,148,2,0,363,1,6,29,1,693,425,0,18,14,31,0,1,20,0,36,4,8,155,0,0,1,6,1,0,184,33959,316,37913,12,0,0,4,0,126,2,0,0,1,4,3,1765,39,3,0,60,103,2,0,0,0,0,1,3,21,19507,0,1,0,11921,0,0,3,0,2,0,0,34,1997,1677,22
"UKR",0,247,0,0,10,2224,4373,0,3504,705,8758,0,140,0,0,1,888,1,3,1,77906,0,48,32,0,0,0,0,1,8428,1710,0,80,1195,0,0,0,12,53,0,22,50,95,0,884,6130,129912,0,362,63,5,86,48,0,0,1967,5384,0,6231,0,1099,0,0,5055,6419,1,59,0,0,0,0,11834,0,0,0,0,0,169,4,0,0,7842,0,501,1495,316,6,70,22703,4894,1,520,650,59392,0,13574,319,0,553,5,0,282,1,139,0,1,0,5724,19,20967,16,202,30043,0,0,338,7,0,98,0,0,8,0,0,0,4,0,129,0,39,0,0,0,8,1412,728,0,478,1,29,60,47,18,0,40005,26,5,4310,0,123,0,3,0,1526,1237925,0,30,0,0,31,0,2,0,0,142,0,0,0,2728,181,361,0,0,433,0,0,2,4276,4461,0,0,1,0,1870,0,1,0,0,124572,40238,0,50,0,1862,0,0,0,640,0,0
"URY",2,0,12,1,0,16110,0,1,1307,30,0,0,67,0,0,18,10,0,1,0,9,1,106,9431,0,0,0,0,0,1591,185,0,857,180,0,0,0,0,98,0,1,84,1,0,2,29,877,0,71,717,0,168,0,0,0,16554,1,0,14,0,490,0,0,693,1,0,1,0,0,0,17,54,0,10,0,0,3,11,39,1,65,25,0,0,224,0,0,7,1208,2340,3,0,259,0,0,0,1,0,19,0,0,0,8,0,0,0,0,2,34,2,0,0,0,0,0,1157,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,198,51,0,8,0,0,116,139,42,0,316,73,4,345,812,0,0,0,0,71,107,0,0,0,0,2,0,0,8,0,2,0,0,2,24,5,416,0,0,0,0,0,5,0,0,0,0,3,0,45,0,0,0,0,9704,0,0,780,0,2,0,0,0,54,0,0
"USA",577,3272,483,2959,1571,14666,4072,1876,18694,9146,1399,1,6362,5,24,9783,2196,129,3350,5750,3405,4364,5429,22688,4661,72,12,16,110,132644,8463,93,9301,136916,521,792,401,20,49794,0,2004,9947,93205,0,1449,10638,90801,22,5172,63269,1004,29709,9953,1060,0,16652,1225,4673,2843,2235,24860,320,45,97775,658,4906,792,107,319,38,1,21611,1914,35686,153,2272,12937,23978,29351,3636,37123,12887,8075,80490,17589,28387,6871,838,20255,57015,43871,4255,43235,1294,2386,347,84956,3,95730,2024,20778,9178,4376,1484,1265,1624,10,3262,517,3206,613,2605,1573,2,4,869981,1371,30,977,2825,0,23,27,13,33,8,7,5952,1,211,13,3,10158,20749,13972,6302,674,5036,71,17345,12678,24521,128141,79,52418,163557,99,22584,1333,2690,62,283,18,10357,34042,4,2863,1244,617,3253,10,1508,56673,1670,1625,0,14,493,476,715,8284,17,1,4526,6,33,23597,298,127,14,1120,17877,592,9247,669,840,24186,2607,0,2403,1424,12232,2247,97521,1,1120,1167,8238,469,486
"UZB",0,204,0,0,0,84,995,0,512,144,4627,0,82,0,0,0,163,0,1,0,9328,0,6,24,0,0,0,1,0,614,515,0,13,53,0,0,0,4,8,0,3,9,3,0,145,424,30286,0,98,15,1,15,16,0,0,1003,382,0,1629,0,181,0,0,930,111,0,9,0,0,0,0,3937,0,0,0,0,0,4,1,5,1,370,0,3,224,1,0,18,4671,691,0,5,160,33434,0,3756,4,0,2810,0,0,4,3,38,0,0,0,332,1,2815,0,0,372,0,0,56,0,0,20,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,3377,188,0,51,0,0,7,7,5,0,361,0,1,276,1,0,0,0,0,12,357708,0,0,0,0,0,0,1,0,0,30,0,0,0,184,33,93,0,0,0,0,0,5,1964,8570,0,0,0,1,2866,0,0,108523,0,21140,0,0,7,0,0,0,0,0,86,0,0
"VCT",12,0,0,0,0,0,0,208,6,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,731,0,0,0,0,2113,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,0,0,2471,0,0,0,0,0,0,0,11,102,0,0,0,69,0,0,0,0,1,0,0,1,0,0,0,0,2,71,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,889,0,0,0,0,0,0,5393,0,0,10,47,0,0,0,0,0,0,0
"VEN",1083,0,288,7,6,1646,3,26,394,175,0,0,331,0,0,1,28,1,10,2,2,5,362,1938,17,0,0,3,0,3110,523,2,3291,1053,0,0,0,1,77678,0,2,519,1271,46,14,53,1122,0,167,6660,10,4763,42,2,0,44721,6,2,25,0,1678,0,0,2596,2,3,5,2,0,0,25,265,206,72,7,0,788,101,181,42,568,156,7,25,215,18,9,9,189,6817,28,54,91,1,0,0,11,0,61,9,0,665,13,19,33,0,0,14,526,19,2,130,0,0,0,2089,0,0,2,0,21,0,5,0,4,0,0,7,0,3,0,0,9,254,522,93,0,8,0,1,612,4098,42,0,105,1142,5,12947,40,28,0,1,1,71,119,0,150,0,1,19,0,1,107,0,67,0,1,12,25,10,138,0,0,1315,0,0,22,0,0,3,0,834,2,51,0,0,23,680,54504,1,9,0,11,4,0,0,0,408,0,1
"VIR",56,0,0,2,0,0,0,760,3,0,0,0,0,0,0,0,1,0,1,0,0,2,1,12,49,0,0,0,0,89,3,0,5,11,0,0,0,0,4,0,23,11,0,20,2,2,1,0,2,535,0,10,0,0,0,53,0,0,0,0,1,0,0,385,0,0,1,1,0,0,0,5,574,0,3,0,3,21,15,0,43,5,0,0,10,0,0,1,13,2,51,0,0,0,0,0,2,0,54,0,0,0,7,0,359,0,0,0,0,1,0,0,0,0,0,534,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,17,0,0,4,0,0,6,1,33,0,0,1035,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,3,0,0,0,282,0,0,0,0,0,0,4235,0,44,2,0,4,0,0,0,5,0,0
"VNM",0,0,0,0,0,1,0,0,18963,249,0,0,537,0,0,2009,44,0,0,0,85,0,0,0,0,0,0,0,0,18934,895,0,1,3289,0,0,0,0,0,0,0,0,0,0,5,1814,8824,0,1306,0,0,3,0,0,0,193,0,0,365,0,11939,0,0,2698,0,0,0,0,0,0,0,26,0,0,0,38,0,1817,0,0,0,667,270,117,246,0,0,58,0,290,0,0,4671,0,0,22,83404,0,7747,0,1660,0,0,0,0,9,0,7,7,2,0,0,0,0,0,6,0,0,0,281,0,1,0,0,0,0,0,22548,0,0,73,0,0,0,1195,1294,26,454,0,7,2,0,71,0,209,27,108,6,0,0,0,0,0,1,2757,0,2,0,0,57,0,0,0,0,0,0,0,0,495,0,1240,0,0,0,0,0,1844,0,0,27,0,0,0,7,0,0,1650,0,238683,0,0,1,0,0,0,0,5,9,0,0
"VUT",0,0,0,0,0,19,0,0,1430,5,0,0,16,0,0,2,0,0,0,0,0,0,1,3,0,1,0,0,1,79,5,1,4,9,0,0,0,0,201,0,0,0,0,0,4,5,4,0,9,1,0,1,0,0,0,84,0,0,1,191,189,0,1,348,0,0,0,3,0,0,2,11,0,0,3,0,0,17,0,0,0,1,0,0,25,0,0,0,8,3,0,0,22,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,3,0,0,11,1,0,4264,0,0,0,9,2,0,107,0,0,0,1,17,31,2,0,0,27,0,0,327,0,3,0,0,0,0,0,0,10,9,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,9,0,0,1,4,0,1,3,0,0,0,0,268,0,0,0,0,1,0,28,0,23,0,0
"WSM",0,0,0,0,0,0,0,0,4742,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,37,5,1,0,138,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,23,0,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11761,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,6521,0,0,0,0,0,1,0,0,0,0,0
"YEM",0,0,0,0,31178,0,0,0,253,28,0,0,44,0,0,0,10,3177,0,0,22,0,0,2,0,0,0,0,3,756,144,0,3,0,0,0,2,0,0,0,0,0,0,0,7,41,841,149,104,1,774,0,2748,233,0,66,0,453,19,0,416,0,0,8816,0,0,0,0,0,0,0,33,0,0,0,0,0,0,1,0,0,79,0,0,31,19,1181,0,16450,149,0,845,1,0,143,0,0,0,0,14265,0,697,0,4620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,121,37,0,6,1,0,1,0,1,0,42,0,0,0,0,1380,0,4161,0,0,127,0,63210,2089,0,0,0,0,0,6745,0,0,0,0,19,6,107,0,0,467,3,0,0,0,0,0,0,0,1,45,2,33,2,0,16039,0,0,1,0,0,0,0,0,24,0,0
"ZAF",0,3,1801,8,16,122,0,5,10042,460,0,73,738,15,3,149,215,10,12,7,10,0,12,172,2,2,0,3689,17,4854,823,12,77,942,75,138,668,299,25,86,1,12,44,0,401,98,3043,3,216,46,24,10,134,42,0,508,6,155,61,3,962,0,22,26223,0,413,25,23,2,2,0,945,0,5,35,0,2,268,0,33,1,37,88,1093,994,44,8,9,1412,969,12,13,94,8,322,1,5,0,198,8,2,48,44,62,1,51,12293,16,17,18,6,60,1,28,2,37,4,7,21,13,0,0,23093,1,29,364,2055,183,6,3367,0,3,992,6,2353,143,7,3149,3,242,8,25,201,3,313,1,10,3115,8,10,0,2,54,53,165,97,41,129,130,236,0,50,0,229,125,0,1,0,30,8,147,3545,41,7,1,18,42,0,0,0,0,2,7,125,217,215,147,7,9610,2,0,41,0,14,0,0,7,0,1265,6123
"ZMB",0,0,34358,0,96,0,0,1,934,16,0,25,46,3,0,6,2,11,1,0,0,0,1,23,1,1,1,1303,3,565,64,2,3,27,6,2,4149,106,1,0,4,2,0,0,27,3,88,0,66,3,0,2,21,22,0,189,0,0,13,0,94,0,2,4264,0,41,0,0,0,0,0,81,0,0,0,0,0,17,2,0,0,9,0,638,174,0,0,1,8,42,3,6,29,0,37,0,1,0,19,46,0,7,12,1,1,0,9,0,1,1,0,0,0,0,0,71,0,24,2,1,0,0,855,0,0,3,5936,31,0,1201,0,0,31,0,162,39,0,601,0,1,2,1,111,0,8,22,0,696,0,1,0,0,0,0,41,205,1,1,15,13,0,1,0,0,9,0,2,0,4,2,45,2,0,0,0,14,6,3,0,0,0,2,0,11,1624,48,0,0,2200,0,0,1,0,4,0,0,0,8064,0,4249
"ZWE",0,0,512,0,1,10,0,9,18158,222,0,0,309,0,0,110,35,0,9,0,4,2,15,657,20,6,0,20456,0,6234,1128,54,49,54,0,0,0,0,4,0,35,5,0,0,396,28,35,0,480,10,0,8,24,149,0,3398,1,0,52,0,938,0,0,65397,1,4,0,1,0,0,0,892,0,0,0,0,3,120,1,0,0,112,1,32,2869,0,0,16,74,317,24,1,98,0,2,0,5,0,97,0,0,3,18,0,12,1,63,0,23,5,0,0,0,0,0,45,0,0,63,0,0,0,73032,0,1,13,28244,71,0,16768,0,0,0,0,1249,303,0,7937,0,0,4,5,739,0,39,3,1,31638,1,0,0,0,0,0,298,0,0,0,0,0,0,2,0,0,32,0,75,0,60,12,396,128,0,0,0,0,1,0,0,0,0,16,0,127,235,1,0,1,22240,0,4,37,0,71,0,0,0,276684,5573,0
